"","ID","block","risk","p.left","change","trial","prediction","outcome"
"8793",85743,1,"low",0.85,NA,153,"right","left"
"8794",85743,1,"low",0.85,NA,154,"right","left"
"8795",85743,1,"low",0.85,NA,155,"right","left"
"8796",85743,1,"low",0.85,NA,156,"right","left"
"8797",85743,1,"low",0.85,NA,157,"right","left"
"8798",85743,1,"low",0.85,NA,158,"right","left"
"8799",85743,1,"low",0.85,NA,159,"right","left"
"8800",85743,1,"low",0.85,NA,160,"right","left"
"8801",86134,1,"low",0.85,NA,1,"left","left"
"8802",86134,1,"low",0.85,NA,2,"left","left"
"8803",86134,1,"low",0.85,NA,3,"left","left"
"8804",86134,1,"low",0.85,NA,4,"left","right"
"8805",86134,1,"low",0.85,NA,5,"left","left"
"8806",86134,1,"low",0.85,NA,6,"left","right"
"8807",86134,1,"low",0.85,NA,7,"right","left"
"8808",86134,1,"low",0.85,NA,8,"right","left"
"8809",86134,1,"low",0.85,NA,9,"left","right"
"8810",86134,1,"low",0.85,NA,10,"left","left"
"8811",86134,1,"low",0.85,NA,11,"left","right"
"8812",86134,1,"low",0.85,NA,12,"right","left"
"8813",86134,1,"low",0.85,NA,13,"left","left"
"8814",86134,1,"low",0.85,NA,14,"right","left"
"8815",86134,1,"low",0.85,NA,15,"left","left"
"8816",86134,1,"low",0.85,NA,16,"left","left"
"8817",86134,1,"low",0.85,NA,17,"left","left"
"8818",86134,1,"low",0.85,NA,18,"left","left"
"8819",86134,1,"low",0.85,NA,19,"left","left"
"8820",86134,1,"low",0.85,NA,20,"left","left"
"8821",86134,1,"high",0.4,NA,21,"left","right"
"8822",86134,1,"high",0.4,NA,22,"left","right"
"8823",86134,1,"high",0.4,NA,23,"right","right"
"8824",86134,1,"high",0.4,NA,24,"right","right"
"8825",86134,1,"high",0.4,NA,25,"right","left"
"8826",86134,1,"high",0.4,NA,26,"right","right"
"8827",86134,1,"high",0.4,NA,27,"right","right"
"8828",86134,1,"high",0.4,NA,28,"right","left"
"8829",86134,1,"high",0.4,NA,29,"left","left"
"8830",86134,1,"high",0.4,NA,30,"left","right"
"8831",86134,1,"high",0.4,NA,31,"left","right"
"8832",86134,1,"high",0.4,NA,32,"right","right"
"8833",86134,1,"high",0.4,NA,33,"right","left"
"8834",86134,1,"high",0.4,NA,34,"right","left"
"8835",86134,1,"high",0.4,NA,35,"left","left"
"8836",86134,1,"high",0.4,NA,36,"left","left"
"8837",86134,1,"high",0.4,NA,37,"left","left"
"8838",86134,1,"high",0.4,NA,38,"left","right"
"8839",86134,1,"high",0.4,NA,39,"right","left"
"8840",86134,1,"high",0.4,NA,40,"left","left"
"8841",86134,1,"high",0.4,NA,41,"left","left"
"8842",86134,1,"high",0.4,NA,42,"left","right"
"8843",86134,1,"high",0.4,NA,43,"left","left"
"8844",86134,1,"high",0.4,NA,44,"left","right"
"8845",86134,1,"high",0.6,NA,45,"left","left"
"8846",86134,1,"high",0.6,NA,46,"left","left"
"8847",86134,1,"high",0.6,NA,47,"left","left"
"8848",86134,1,"high",0.6,NA,48,"left","right"
"8849",86134,1,"high",0.6,NA,49,"left","left"
"8850",86134,1,"high",0.6,NA,50,"left","left"
"8851",86134,1,"high",0.6,NA,51,"left","left"
"8852",86134,1,"high",0.6,NA,52,"left","right"
"8853",86134,1,"high",0.6,NA,53,"left","left"
"8854",86134,1,"high",0.6,NA,54,"left","right"
"8855",86134,1,"high",0.6,NA,55,"right","left"
"8856",86134,1,"high",0.6,NA,56,"right","left"
"8857",86134,1,"high",0.6,NA,57,"left","right"
"8858",86134,1,"high",0.6,NA,58,"left","right"
"8859",86134,1,"high",0.6,NA,59,"right","left"
"8860",86134,1,"high",0.6,NA,60,"left","left"
"8861",86134,1,"high",0.6,NA,61,"left","left"
"8862",86134,1,"high",0.6,NA,62,"left","left"
"8863",86134,1,"high",0.6,NA,63,"left","right"
"8864",86134,1,"high",0.6,NA,64,"left","left"
"8865",86134,1,"low",0.15,NA,65,"left","right"
"8866",86134,1,"low",0.15,NA,66,"left","left"
"8867",86134,1,"low",0.15,NA,67,"right","right"
"8868",86134,1,"low",0.15,NA,68,"left","right"
"8869",86134,1,"low",0.15,NA,69,"left","right"
"8870",86134,1,"low",0.15,NA,70,"right","left"
"8871",86134,1,"low",0.15,NA,71,"left","right"
"8872",86134,1,"low",0.15,NA,72,"left","left"
"8873",86134,1,"low",0.15,NA,73,"left","right"
"8874",86134,1,"low",0.15,NA,74,"right","right"
"8875",86134,1,"low",0.15,NA,75,"right","right"
"8876",86134,1,"low",0.15,NA,76,"right","right"
"8877",86134,1,"low",0.15,NA,77,"right","right"
"8878",86134,1,"low",0.15,NA,78,"right","right"
"8879",86134,1,"low",0.15,NA,79,"right","right"
"8880",86134,1,"low",0.15,NA,80,"right","right"
"8881",86134,1,"high",0.6,NA,81,"right","right"
"8882",86134,1,"high",0.6,NA,82,"right","left"
"8883",86134,1,"high",0.6,NA,83,"right","left"
"8884",86134,1,"high",0.6,NA,84,"left","left"
"8885",86134,1,"high",0.6,NA,85,"left","right"
"8886",86134,1,"high",0.6,NA,86,"left","right"
"8887",86134,1,"high",0.6,NA,87,"right","right"
"8888",86134,1,"high",0.6,NA,88,"right","left"
"8889",86134,1,"high",0.6,NA,89,"right","left"
"8890",86134,1,"high",0.6,NA,90,"left","left"
"8891",86134,1,"high",0.6,NA,91,"left","left"
"8892",86134,1,"high",0.6,NA,92,"left","right"
"8893",86134,1,"high",0.6,NA,93,"right","right"
"8894",86134,1,"high",0.6,NA,94,"right","left"
"8895",86134,1,"high",0.6,NA,95,"right","left"
"8896",86134,1,"high",0.6,NA,96,"left","right"
"8897",86134,1,"low",0.15,NA,97,"right","right"
"8898",86134,1,"low",0.15,NA,98,"right","left"
"8899",86134,1,"low",0.15,NA,99,"left","right"
"8900",86134,1,"low",0.15,NA,100,"right","right"
"8901",86134,1,"low",0.15,NA,101,"right","right"
"8902",86134,1,"low",0.15,NA,102,"right","right"
"8903",86134,1,"low",0.15,NA,103,"right","right"
"8904",86134,1,"low",0.15,NA,104,"right","right"
"8905",86134,1,"low",0.15,NA,105,"right","right"
"8906",86134,1,"low",0.15,NA,106,"right","left"
"8907",86134,1,"low",0.15,NA,107,"right","left"
"8908",86134,1,"low",0.15,NA,108,"right","right"
"8909",86134,1,"low",0.15,NA,109,"right","right"
"8910",86134,1,"low",0.15,NA,110,"right","right"
"8911",86134,1,"low",0.15,NA,111,"right","right"
"8912",86134,1,"low",0.15,NA,112,"right","right"
"8913",86134,1,"low",0.15,NA,113,"right","right"
"8914",86134,1,"low",0.15,NA,114,"right","left"
"8915",86134,1,"low",0.15,NA,115,"left","right"
"8916",86134,1,"low",0.15,NA,116,"right","right"
"8917",86134,1,"low",0.15,NA,117,"right","right"
"8918",86134,1,"low",0.15,NA,118,"right","right"
"8919",86134,1,"low",0.15,NA,119,"right","right"
"8920",86134,1,"low",0.15,NA,120,"right","right"
"8921",86134,1,"high",0.4,NA,121,"right","left"
"8922",86134,1,"high",0.4,NA,122,"right","left"
"8923",86134,1,"high",0.4,NA,123,"right","left"
"8924",86134,1,"high",0.4,NA,124,"left","left"
"8925",86134,1,"high",0.4,NA,125,"left","right"
"8926",86134,1,"high",0.4,NA,126,"right","right"
"8927",86134,1,"high",0.4,NA,127,"right","left"
"8928",86134,1,"high",0.4,NA,128,"right","right"
"8929",86134,1,"high",0.4,NA,129,"right","right"
"8930",86134,1,"high",0.4,NA,130,"right","left"
"8931",86134,1,"high",0.4,NA,131,"right","left"
"8932",86134,1,"high",0.4,NA,132,"left","right"
"8933",86134,1,"high",0.4,NA,133,"right","right"
"8934",86134,1,"high",0.4,NA,134,"right","right"
"8935",86134,1,"high",0.4,NA,135,"right","left"
"8936",86134,1,"high",0.4,NA,136,"left","right"
"8937",86134,1,"low",0.85,NA,137,"right","left"
"8938",86134,1,"low",0.85,NA,138,"left","left"
"8939",86134,1,"low",0.85,NA,139,"left","left"
"8940",86134,1,"low",0.85,NA,140,"left","left"
"8941",86134,1,"low",0.85,NA,141,"left","left"
"8942",86134,1,"low",0.85,NA,142,"left","left"
"8943",86134,1,"low",0.85,NA,143,"left","left"
"8944",86134,1,"low",0.85,NA,144,"left","right"
"8945",86134,1,"low",0.85,NA,145,"left","left"
"8946",86134,1,"low",0.85,NA,146,"left","left"
"8947",86134,1,"low",0.85,NA,147,"left","left"
"8948",86134,1,"low",0.85,NA,148,"left","left"
"8949",86134,1,"low",0.85,NA,149,"left","left"
"8950",86134,1,"low",0.85,NA,150,"left","left"
"8951",86134,1,"low",0.85,NA,151,"left","left"
"8952",86134,1,"low",0.85,NA,152,"left","left"
"8953",86134,1,"low",0.85,NA,153,"left","left"
"8954",86134,1,"low",0.85,NA,154,"left","right"
"8955",86134,1,"low",0.85,NA,155,"left","left"
"8956",86134,1,"low",0.85,NA,156,"left","right"
"8957",86134,1,"low",0.85,NA,157,"right","left"
"8958",86134,1,"low",0.85,NA,158,"left","left"
"8959",86134,1,"low",0.85,NA,159,"left","right"
"8960",86134,1,"low",0.85,NA,160,"left","left"
"8961",87431,1,"low",0.85,NA,1,"left","left"
"8962",87431,1,"low",0.85,NA,2,"left","left"
"8963",87431,1,"low",0.85,NA,3,"left","left"
"8964",87431,1,"low",0.85,NA,4,"right","left"
"8965",87431,1,"low",0.85,NA,5,"left","left"
"8966",87431,1,"low",0.85,NA,6,"left","left"
"8967",87431,1,"low",0.85,NA,7,"left","left"
"8968",87431,1,"low",0.85,NA,8,"left","left"
"8969",87431,1,"low",0.85,NA,9,"left","right"
"8970",87431,1,"low",0.85,NA,10,"right","left"
"8971",87431,1,"low",0.85,NA,11,"left","left"
"8972",87431,1,"low",0.85,NA,12,"left","left"
"8973",87431,1,"low",0.85,NA,13,"right","right"
"8974",87431,1,"low",0.85,NA,14,"left","left"
"8975",87431,1,"low",0.85,NA,15,"left","left"
"8976",87431,1,"low",0.85,NA,16,"left","left"
"8977",87431,1,"low",0.85,NA,17,"right","left"
"8978",87431,1,"low",0.85,NA,18,"right","left"
"8979",87431,1,"low",0.85,NA,19,"right","left"
"8980",87431,1,"low",0.85,NA,20,"left","left"
"8981",87431,1,"high",0.4,NA,21,"left","right"
"8982",87431,1,"high",0.4,NA,22,"left","right"
"8983",87431,1,"high",0.4,NA,23,"left","right"
"8984",87431,1,"high",0.4,NA,24,"left","left"
"8985",87431,1,"high",0.4,NA,25,"left","left"
"8986",87431,1,"high",0.4,NA,26,"left","right"
"8987",87431,1,"high",0.4,NA,27,"right","left"
"8988",87431,1,"high",0.4,NA,28,"left","left"
"8989",87431,1,"high",0.4,NA,29,"left","right"
"8990",87431,1,"high",0.4,NA,30,"left","right"
"8991",87431,1,"high",0.4,NA,31,"left","right"
"8992",87431,1,"high",0.4,NA,32,"left","right"
"8993",87431,1,"high",0.4,NA,33,"left","right"
"8994",87431,1,"high",0.4,NA,34,"left","right"
"8995",87431,1,"high",0.4,NA,35,"left","left"
"8996",87431,1,"high",0.4,NA,36,"left","right"
"8997",87431,1,"high",0.4,NA,37,"right","left"
"8998",87431,1,"high",0.4,NA,38,"left","right"
"8999",87431,1,"high",0.4,NA,39,"right","right"
"9000",87431,1,"high",0.4,NA,40,"right","right"
"9001",87431,1,"high",0.4,NA,41,"right","right"
"9002",87431,1,"high",0.4,NA,42,"left","right"
"9003",87431,1,"high",0.4,NA,43,"left","right"
"9004",87431,1,"high",0.4,NA,44,"left","right"
"9005",87431,1,"high",0.6,NA,45,"left","left"
"9006",87431,1,"high",0.6,NA,46,"left","right"
"9007",87431,1,"high",0.6,NA,47,"right","left"
"9008",87431,1,"high",0.6,NA,48,"right","left"
"9009",87431,1,"high",0.6,NA,49,"left","left"
"9010",87431,1,"high",0.6,NA,50,"left","right"
"9011",87431,1,"high",0.6,NA,51,"right","left"
"9012",87431,1,"high",0.6,NA,52,"right","right"
"9013",87431,1,"high",0.6,NA,53,"right","left"
"9014",87431,1,"high",0.6,NA,54,"left","left"
"9015",87431,1,"high",0.6,NA,55,"left","right"
"9016",87431,1,"high",0.6,NA,56,"right","left"
"9017",87431,1,"high",0.6,NA,57,"left","left"
"9018",87431,1,"high",0.6,NA,58,"left","left"
"9019",87431,1,"high",0.6,NA,59,"left","left"
"9020",87431,1,"high",0.6,NA,60,"left","right"
"9021",87431,1,"high",0.6,NA,61,"right","left"
"9022",87431,1,"high",0.6,NA,62,"right","right"
"9023",87431,1,"high",0.6,NA,63,"right","left"
"9024",87431,1,"high",0.6,NA,64,"left","left"
"9025",87431,1,"low",0.15,NA,65,"left","right"
"9026",87431,1,"low",0.15,NA,66,"right","right"
"9027",87431,1,"low",0.15,NA,67,"right","right"
"9028",87431,1,"low",0.15,NA,68,"right","right"
"9029",87431,1,"low",0.15,NA,69,"left","left"
"9030",87431,1,"low",0.15,NA,70,"left","right"
"9031",87431,1,"low",0.15,NA,71,"left","left"
"9032",87431,1,"low",0.15,NA,72,"left","left"
"9033",87431,1,"low",0.15,NA,73,"left","right"
"9034",87431,1,"low",0.15,NA,74,"left","right"
"9035",87431,1,"low",0.15,NA,75,"right","right"
"9036",87431,1,"low",0.15,NA,76,"right","right"
"9037",87431,1,"low",0.15,NA,77,"left","right"
"9038",87431,1,"low",0.15,NA,78,"left","right"
"9039",87431,1,"low",0.15,NA,79,"left","right"
"9040",87431,1,"low",0.15,NA,80,"left","right"
"9041",87431,1,"high",0.6,NA,81,"left","left"
"9042",87431,1,"high",0.6,NA,82,"left","left"
"9043",87431,1,"high",0.6,NA,83,"left","right"
"9044",87431,1,"high",0.6,NA,84,"right","right"
"9045",87431,1,"high",0.6,NA,85,"right","right"
"9046",87431,1,"high",0.6,NA,86,"right","right"
"9047",87431,1,"high",0.6,NA,87,"right","left"
"9048",87431,1,"high",0.6,NA,88,"left","right"
"9049",87431,1,"high",0.6,NA,89,"right","left"
"9050",87431,1,"high",0.6,NA,90,"right","right"
"9051",87431,1,"high",0.6,NA,91,"right","left"
"9052",87431,1,"high",0.6,NA,92,"right","left"
"9053",87431,1,"high",0.6,NA,93,"left","left"
"9054",87431,1,"high",0.6,NA,94,"left","left"
"9055",87431,1,"high",0.6,NA,95,"left","right"
"9056",87431,1,"high",0.6,NA,96,"left","right"
"9057",87431,1,"low",0.15,NA,97,"right","right"
"9058",87431,1,"low",0.15,NA,98,"right","left"
"9059",87431,1,"low",0.15,NA,99,"left","right"
"9060",87431,1,"low",0.15,NA,100,"right","right"
"9061",87431,1,"low",0.15,NA,101,"right","right"
"9062",87431,1,"low",0.15,NA,102,"right","right"
"9063",87431,1,"low",0.15,NA,103,"left","right"
"9064",87431,1,"low",0.15,NA,104,"left","right"
"9065",87431,1,"low",0.15,NA,105,"left","right"
"9066",87431,1,"low",0.15,NA,106,"left","right"
"9067",87431,1,"low",0.15,NA,107,"left","right"
"9068",87431,1,"low",0.15,NA,108,"left","right"
"9069",87431,1,"low",0.15,NA,109,"left","right"
"9070",87431,1,"low",0.15,NA,110,"left","right"
"9071",87431,1,"low",0.15,NA,111,"right","right"
"9072",87431,1,"low",0.15,NA,112,"right","right"
"9073",87431,1,"low",0.15,NA,113,"right","right"
"9074",87431,1,"low",0.15,NA,114,"right","left"
"9075",87431,1,"low",0.15,NA,115,"left","left"
"9076",87431,1,"low",0.15,NA,116,"left","right"
"9077",87431,1,"low",0.15,NA,117,"right","right"
"9078",87431,1,"low",0.15,NA,118,"right","right"
"9079",87431,1,"low",0.15,NA,119,"right","right"
"9080",87431,1,"low",0.15,NA,120,"right","right"
"9081",87431,1,"high",0.4,NA,121,"right","left"
"9082",87431,1,"high",0.4,NA,122,"right","right"
"9083",87431,1,"high",0.4,NA,123,"right","right"
"9084",87431,1,"high",0.4,NA,124,"right","left"
"9085",87431,1,"high",0.4,NA,125,"right","left"
"9086",87431,1,"high",0.4,NA,126,"right","right"
"9087",87431,1,"high",0.4,NA,127,"right","left"
"9088",87431,1,"high",0.4,NA,128,"right","right"
"9089",87431,1,"high",0.4,NA,129,"right","left"
"9090",87431,1,"high",0.4,NA,130,"right","left"
"9091",87431,1,"high",0.4,NA,131,"right","right"
"9092",87431,1,"high",0.4,NA,132,"right","right"
"9093",87431,1,"high",0.4,NA,133,"right","left"
"9094",87431,1,"high",0.4,NA,134,"left","left"
"9095",87431,1,"high",0.4,NA,135,"right","left"
"9096",87431,1,"high",0.4,NA,136,"right","right"
"9097",87431,1,"low",0.85,NA,137,"right","right"
"9098",87431,1,"low",0.85,NA,138,"right","left"
"9099",87431,1,"low",0.85,NA,139,"right","left"
"9100",87431,1,"low",0.85,NA,140,"right","left"
"9101",87431,1,"low",0.85,NA,141,"right","right"
"9102",87431,1,"low",0.85,NA,142,"right","left"
"9103",87431,1,"low",0.85,NA,143,"left","left"
"9104",87431,1,"low",0.85,NA,144,"right","left"
"9105",87431,1,"low",0.85,NA,145,"right","right"
"9106",87431,1,"low",0.85,NA,146,"right","left"
"9107",87431,1,"low",0.85,NA,147,"left","left"
"9108",87431,1,"low",0.85,NA,148,"right","left"
"9109",87431,1,"low",0.85,NA,149,"right","left"
"9110",87431,1,"low",0.85,NA,150,"right","left"
"9111",87431,1,"low",0.85,NA,151,"right","left"
"9112",87431,1,"low",0.85,NA,152,"right","left"
"9113",87431,1,"low",0.85,NA,153,"right","right"
"9114",87431,1,"low",0.85,NA,154,"right","left"
"9115",87431,1,"low",0.85,NA,155,"right","left"
"9116",87431,1,"low",0.85,NA,156,"left","left"
"9117",87431,1,"low",0.85,NA,157,"left","left"
"9118",87431,1,"low",0.85,NA,158,"right","left"
"9119",87431,1,"low",0.85,NA,159,"right","left"
"9120",87431,1,"low",0.85,NA,160,"right","left"
"9121",91655,1,"low",0.85,NA,1,"left","left"
"9122",91655,1,"low",0.85,NA,2,"right","right"
"9123",91655,1,"low",0.85,NA,3,"right","left"
"9124",91655,1,"low",0.85,NA,4,"right","left"
"9125",91655,1,"low",0.85,NA,5,"left","left"
"9126",91655,1,"low",0.85,NA,6,"left","left"
"9127",91655,1,"low",0.85,NA,7,"right","left"
"9128",91655,1,"low",0.85,NA,8,"left","left"
"9129",91655,1,"low",0.85,NA,9,"right","left"
"9130",91655,1,"low",0.85,NA,10,"left","left"
"9131",91655,1,"low",0.85,NA,11,"right","left"
"9132",91655,1,"low",0.85,NA,12,"left","left"
"9133",91655,1,"low",0.85,NA,13,"left","left"
"9134",91655,1,"low",0.85,NA,14,"left","left"
"9135",91655,1,"low",0.85,NA,15,"left","right"
"9136",91655,1,"low",0.85,NA,16,"right","left"
"9137",91655,1,"low",0.85,NA,17,"left","left"
"9138",91655,1,"low",0.85,NA,18,"left","left"
"9139",91655,1,"low",0.85,NA,19,"right","left"
"9140",91655,1,"low",0.85,NA,20,"left","left"
"9141",91655,1,"high",0.4,NA,21,"left","left"
"9142",91655,1,"high",0.4,NA,22,"left","right"
"9143",91655,1,"high",0.4,NA,23,"right","left"
"9144",91655,1,"high",0.4,NA,24,"left","right"
"9145",91655,1,"high",0.4,NA,25,"right","right"
"9146",91655,1,"high",0.4,NA,26,"right","right"
"9147",91655,1,"high",0.4,NA,27,"left","right"
"9148",91655,1,"high",0.4,NA,28,"right","left"
"9149",91655,1,"high",0.4,NA,29,"left","left"
"9150",91655,1,"high",0.4,NA,30,"right","left"
"9151",91655,1,"high",0.4,NA,31,"left","right"
"9152",91655,1,"high",0.4,NA,32,"right","right"
"9153",91655,1,"high",0.4,NA,33,"left","right"
"9154",91655,1,"high",0.4,NA,34,"right","right"
"9155",91655,1,"high",0.4,NA,35,"left","right"
"9156",91655,1,"high",0.4,NA,36,"right","right"
"9157",91655,1,"high",0.4,NA,37,"left","right"
"9158",91655,1,"high",0.4,NA,38,"right","right"
"9159",91655,1,"high",0.4,NA,39,"left","right"
"9160",91655,1,"high",0.4,NA,40,"right","left"
"9161",91655,1,"high",0.4,NA,41,"left","right"
"9162",91655,1,"high",0.4,NA,42,"right","left"
"9163",91655,1,"high",0.4,NA,43,"right","right"
"9164",91655,1,"high",0.4,NA,44,"right","right"
"9165",91655,1,"high",0.6,NA,45,"left","left"
"9166",91655,1,"high",0.6,NA,46,"left","right"
"9167",91655,1,"high",0.6,NA,47,"right","right"
"9168",91655,1,"high",0.6,NA,48,"right","right"
"9169",91655,1,"high",0.6,NA,49,"left","right"
"9170",91655,1,"high",0.6,NA,50,"right","right"
"9171",91655,1,"high",0.6,NA,51,"left","left"
"9172",91655,1,"high",0.6,NA,52,"right","left"
"9173",91655,1,"high",0.6,NA,53,"left","left"
"9174",91655,1,"high",0.6,NA,54,"left","left"
"9175",91655,1,"high",0.6,NA,55,"right","right"
"9176",91655,1,"high",0.6,NA,56,"left","right"
"9177",91655,1,"high",0.6,NA,57,"left","left"
"9178",91655,1,"high",0.6,NA,58,"right","left"
"9179",91655,1,"high",0.6,NA,59,"left","left"
"9180",91655,1,"high",0.6,NA,60,"right","right"
"9181",91655,1,"high",0.6,NA,61,"right","right"
"9182",91655,1,"high",0.6,NA,62,"right","right"
"9183",91655,1,"high",0.6,NA,63,"right","left"
"9184",91655,1,"high",0.6,NA,64,"left","right"
"9185",91655,1,"low",0.15,NA,65,"right","right"
"9186",91655,1,"low",0.15,NA,66,"left","left"
"9187",91655,1,"low",0.15,NA,67,"right","right"
"9188",91655,1,"low",0.15,NA,68,"left","right"
"9189",91655,1,"low",0.15,NA,69,"left","right"
"9190",91655,1,"low",0.15,NA,70,"right","left"
"9191",91655,1,"low",0.15,NA,71,"left","left"
"9192",91655,1,"low",0.15,NA,72,"left","right"
"9193",91655,1,"low",0.15,NA,73,"right","right"
"9194",91655,1,"low",0.15,NA,74,"right","right"
"9195",91655,1,"low",0.15,NA,75,"left","right"
"9196",91655,1,"low",0.15,NA,76,"left","right"
"9197",91655,1,"low",0.15,NA,77,"left","right"
"9198",91655,1,"low",0.15,NA,78,"right","right"
"9199",91655,1,"low",0.15,NA,79,"left","left"
"9200",91655,1,"low",0.15,NA,80,"right","right"
"9201",91655,1,"high",0.6,NA,81,"left","right"
"9202",91655,1,"high",0.6,NA,82,"left","left"
"9203",91655,1,"high",0.6,NA,83,"right","right"
"9204",91655,1,"high",0.6,NA,84,"right","right"
"9205",91655,1,"high",0.6,NA,85,"right","left"
"9206",91655,1,"high",0.6,NA,86,"left","left"
"9207",91655,1,"high",0.6,NA,87,"left","left"
"9208",91655,1,"high",0.6,NA,88,"left","left"
"9209",91655,1,"high",0.6,NA,89,"left","right"
"9210",91655,1,"high",0.6,NA,90,"right","right"
"9211",91655,1,"high",0.6,NA,91,"left","left"
"9212",91655,1,"high",0.6,NA,92,"right","left"
"9213",91655,1,"high",0.6,NA,93,"right","left"
"9214",91655,1,"high",0.6,NA,94,"left","right"
"9215",91655,1,"high",0.6,NA,95,"right","right"
"9216",91655,1,"high",0.6,NA,96,"right","left"
"9217",91655,1,"low",0.15,NA,97,"left","left"
"9218",91655,1,"low",0.15,NA,98,"right","right"
"9219",91655,1,"low",0.15,NA,99,"right","right"
"9220",91655,1,"low",0.15,NA,100,"left","right"
"9221",91655,1,"low",0.15,NA,101,"left","right"
"9222",91655,1,"low",0.15,NA,102,"right","right"
"9223",91655,1,"low",0.15,NA,103,"left","right"
"9224",91655,1,"low",0.15,NA,104,"right","right"
"9225",91655,1,"low",0.15,NA,105,"left","right"
"9226",91655,1,"low",0.15,NA,106,"right","right"
"9227",91655,1,"low",0.15,NA,107,"right","right"
"9228",91655,1,"low",0.15,NA,108,"right","right"
"9229",91655,1,"low",0.15,NA,109,"right","right"
"9230",91655,1,"low",0.15,NA,110,"left","right"
"9231",91655,1,"low",0.15,NA,111,"right","right"
"9232",91655,1,"low",0.15,NA,112,"left","right"
"9233",91655,1,"low",0.15,NA,113,"right","right"
"9234",91655,1,"low",0.15,NA,114,"left","right"
"9235",91655,1,"low",0.15,NA,115,"right","right"
"9236",91655,1,"low",0.15,NA,116,"right","right"
"9237",91655,1,"low",0.15,NA,117,"right","right"
"9238",91655,1,"low",0.15,NA,118,"left","right"
"9239",91655,1,"low",0.15,NA,119,"right","right"
"9240",91655,1,"low",0.15,NA,120,"left","right"
"9241",91655,1,"high",0.4,NA,121,"right","right"
"9242",91655,1,"high",0.4,NA,122,"right","left"
"9243",91655,1,"high",0.4,NA,123,"right","left"
"9244",91655,1,"high",0.4,NA,124,"left","right"
"9245",91655,1,"high",0.4,NA,125,"right","left"
"9246",91655,1,"high",0.4,NA,126,"left","right"
"9247",91655,1,"high",0.4,NA,127,"right","right"
"9248",91655,1,"high",0.4,NA,128,"right","right"
"9249",91655,1,"high",0.4,NA,129,"left","left"
"9250",91655,1,"high",0.4,NA,130,"right","right"
"9251",91655,1,"high",0.4,NA,131,"left","right"
"9252",91655,1,"high",0.4,NA,132,"right","left"
"9253",91655,1,"high",0.4,NA,133,"right","left"
"9254",91655,1,"high",0.4,NA,134,"left","left"
"9255",91655,1,"high",0.4,NA,135,"right","right"
"9256",91655,1,"high",0.4,NA,136,"right","right"
"9257",91655,1,"low",0.85,NA,137,"left","left"
"9258",91655,1,"low",0.85,NA,138,"right","left"
"9259",91655,1,"low",0.85,NA,139,"left","left"
"9260",91655,1,"low",0.85,NA,140,"right","right"
"9261",91655,1,"low",0.85,NA,141,"left","left"
"9262",91655,1,"low",0.85,NA,142,"right","right"
"9263",91655,1,"low",0.85,NA,143,"left","left"
"9264",91655,1,"low",0.85,NA,144,"right","left"
"9265",91655,1,"low",0.85,NA,145,"left","right"
"9266",91655,1,"low",0.85,NA,146,"left","right"
"9267",91655,1,"low",0.85,NA,147,"right","left"
"9268",91655,1,"low",0.85,NA,148,"left","right"
"9269",91655,1,"low",0.85,NA,149,"right","left"
"9270",91655,1,"low",0.85,NA,150,"left","left"
"9271",91655,1,"low",0.85,NA,151,"right","left"
"9272",91655,1,"low",0.85,NA,152,"left","left"
"9273",91655,1,"low",0.85,NA,153,"right","right"
"9274",91655,1,"low",0.85,NA,154,"left","left"
"9275",91655,1,"low",0.85,NA,155,"right","left"
"9276",91655,1,"low",0.85,NA,156,"left","left"
"9277",91655,1,"low",0.85,NA,157,"right","left"
"9278",91655,1,"low",0.85,NA,158,"left","left"
"9279",91655,1,"low",0.85,NA,159,"right","left"
"9280",91655,1,"low",0.85,NA,160,"left","left"
"9281",94066,1,"low",0.85,NA,1,"left","right"
"9282",94066,1,"low",0.85,NA,2,"left","left"
"9283",94066,1,"low",0.85,NA,3,"left","right"
"9284",94066,1,"low",0.85,NA,4,"left","left"
"9285",94066,1,"low",0.85,NA,5,"left","left"
"9286",94066,1,"low",0.85,NA,6,"left","left"
"9287",94066,1,"low",0.85,NA,7,"left","left"
"9288",94066,1,"low",0.85,NA,8,"left","left"
"9289",94066,1,"low",0.85,NA,9,"left","left"
"9290",94066,1,"low",0.85,NA,10,"left","left"
"9291",94066,1,"low",0.85,NA,11,"left","left"
"9292",94066,1,"low",0.85,NA,12,"left","left"
"9293",94066,1,"low",0.85,NA,13,"left","left"
"9294",94066,1,"low",0.85,NA,14,"left","left"
"9295",94066,1,"low",0.85,NA,15,"left","right"
"9296",94066,1,"low",0.85,NA,16,"left","left"
"9297",94066,1,"low",0.85,NA,17,"right","right"
"9298",94066,1,"low",0.85,NA,18,"right","left"
"9299",94066,1,"low",0.85,NA,19,"right","right"
"9300",94066,1,"low",0.85,NA,20,"right","left"
"9301",94066,1,"high",0.4,NA,21,"right","left"
"9302",94066,1,"high",0.4,NA,22,"left","right"
"9303",94066,1,"high",0.4,NA,23,"left","left"
"9304",94066,1,"high",0.4,NA,24,"left","right"
"9305",94066,1,"high",0.4,NA,25,"left","right"
"9306",94066,1,"high",0.4,NA,26,"right","right"
"9307",94066,1,"high",0.4,NA,27,"right","right"
"9308",94066,1,"high",0.4,NA,28,"right","right"
"9309",94066,1,"high",0.4,NA,29,"right","left"
